CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090

variations = 3
samples = 15
instructions = 32
registers = 32
opcodes = 2

targetMin = 0.000000f
targetMax = 6.283185f

mode = FIRESTARTER_REVOLVE
units = 1
processes = 0
iterations = 64
candidates = 16
generations = 100
precision = 0
attempts = 32
seed = 0
scale = 0.100000f
startScale = 2.000000f
startResult = 10.000000f

FIRESTARTER_REVOLVE: Seed=0  Generation=0  Age=0 *Result=0.02756684  Best=0.02756684  BestSeed=0  BestGen=0  Time=0.0000 Seconds  Run Time=1.5887 Seconds  TestError=0.00000035
FIRESTARTER_REVOLVE: Seed=1  Test=1  Generation=0  Age=0 *Result=0.00074133  Best=0.00074133  BestSeed=1  BestGen=0  Time=1.6575 Seconds  Run Time=3.2462 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=2  Test=2  Generation=0  Age=0  Result=0.00100121  Best=0.00074133  BestSeed=1  BestGen=0  Time=0.4671 Seconds  Run Time=3.7133 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=3  Test=3  Generation=0  Age=0  Result=0.00396751  Best=0.00074133  BestSeed=1  BestGen=0  Time=0.4543 Seconds  Run Time=4.1676 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=4  Test=4  Generation=0  Age=0  Result=0.02231282  Best=0.00074133  BestSeed=1  BestGen=0  Time=0.4391 Seconds  Run Time=4.6067 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=5  Test=5  Generation=0  Age=0  Result=0.00116849  Best=0.00074133  BestSeed=1  BestGen=0  Time=0.4446 Seconds  Run Time=5.0513 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=6  Test=6  Generation=0  Age=0 *Result=0.00050360  Best=0.00050360  BestSeed=6  BestGen=0  Time=0.4423 Seconds  Run Time=5.4936 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=7  Test=7  Generation=0  Age=0  Result=0.04750359  Best=0.00050360  BestSeed=6  BestGen=0  Time=0.4605 Seconds  Run Time=5.9541 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=8  Test=8  Generation=0  Age=0  Result=0.00112253  Best=0.00050360  BestSeed=6  BestGen=0  Time=0.4547 Seconds  Run Time=6.4088 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=9  Test=9  Generation=0  Age=0  Result=0.00299072  Best=0.00050360  BestSeed=6  BestGen=0  Time=0.4516 Seconds  Run Time=6.8604 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=10  Test=10  Generation=0  Age=0  Result=0.17369753  Best=0.00050360  BestSeed=6  BestGen=0  Time=0.4527 Seconds  Run Time=7.3130 Seconds  TestError=0.00000012
